country,location_name,latitude,longitude,timezone,last_updated_epoch,last_updated,temperature_celsius,temperature_fahrenheit,condition_text,humidity,cloud,sunrise,sunset,moonrise,moonset
Luxembourg,Luxembourg,49.61,6.13,Europe/Luxembourg,1695161700,20/09/2023 00:15,16,60.8,Partly cloudy,77,75,7:17 am,7:41 pm,12:03 pm,9:08 pm
Madagascar,Antananarivo,-18.92,47.52,Indian/Antananarivo,1695162600,20/09/2023 01:30,16,60.8,Partly cloudy,77,75,5:43 am,5:46 pm,8:13 am,9:30 pm
Malawi,Lilongwe,-13.98,33.78,Africa/Blantyre,1695162600,20/09/2023 00:30,21.1,69.9,Clear,38,3,5:37 am,5:41 pm,8:16 am,9:19 pm
Malaysia,Kuala Lumpur,3.17,101.7,Asia/Kuala_Lumpur,1695161700,20/09/2023 06:15,25,77,Partly cloudy,94,25,7:04 am,7:11 pm,9:59 am,10:12 pm
Maldives,Farukolhufunadhoo,6.15,73.27,Indian/Maldives,1695162600,20/09/2023 03:30,27.4,81.3,Light rain shower,78,56,5:57 am,6:05 pm,9:00 am,9:05 pm
Mali,Bamako,12.65,-8,Africa/Bamako,1695162600,19/09/2023 22:30,27,80.6,Partly cloudy,84,25,6:21 am,6:30 pm,9:45 am,9:31 pm
Malta,Valletta,35.9,14.51,Europe/Malta,1695161700,20/09/2023 00:15,26,78.8,Clear,61,0,6:47 am,7:04 pm,10:50 am,9:14 pm
Marshall Islands,Majuro,7.1,171.38,Pacific/Majuro,1695162600,20/09/2023 10:30,30,86,Overcast,79,100,6:24 am,6:32 pm,9:15 am,9:20 pm
Mauritania,Nouakchott,18.09,-15.98,Africa/Nouakchott,1695161700,19/09/2023 22:15,27.4,81.3,Clear,77,3,6:52 am,7:03 pm,10:26 am,9:54 pm
Mauritius,Port Louis,-20.16,57.5,Indian/Mauritius,1695162600,20/09/2023 02:30,23,73.4,Overcast,83,75,6:03 am,6:05 pm,8:30 am,9:51 pm
Mexico,Mexico City,19.43,-99.13,America/Mexico_City,1695162600,19/09/2023 16:30,22,71.6,Patchy light rain with thunder,53,75,6:25 am,6:35 pm,10:13 am,9:35 pm
Micronesia,Palikir,6.92,158.15,Pacific/Pohnpei,1695162600,20/09/2023 09:30,28,82.4,Overcast,84,100,6:17 am,6:25 pm,9:10 am,9:14 pm
Russia,Chi-Chi-Erh,51.7,94.45,Asia/Krasnoyarsk,1695162600,20/09/2023 05:30,9.6,49.4,Patchy rain possible,64,76,6:22 am,6:49 pm,10:58 am,8:02 pm
Monaco,Monaco,43.73,7.42,Europe/Monaco,1695161700,20/09/2023 00:15,23,73.4,Partly cloudy,73,75,7:14 am,7:34 pm,11:39 am,9:23 pm
Mongolia,Ulaanbaatar,47.92,106.92,Asia/Ulaanbaatar,1695162600,20/09/2023 06:30,0,32,Clear,93,0,6:34 am,6:58 pm,10:53 am,8:24 pm
Montenegro,Podgorica,42.44,19.26,Europe/Podgorica,1695162600,20/09/2023 00:30,22,71.6,Clear,73,0,6:26 am,6:46 pm,10:46 am,8:38 pm
Morocco,Rabat,34.03,-6.84,Africa/Casablanca,1695161700,19/09/2023 23:15,17,62.6,Partly cloudy,94,50,7:13 am,7:29 pm,11:16 am,9:46 pm
Mozambique,Maputo,-25.97,32.59,Africa/Maputo,1695162600,20/09/2023 00:30,20.8,69.4,Clear,91,24,5:43 am,5:45 pm,8:04 am,9:45 pm
Myanmar,Pathein,16.78,94.73,Asia/Yangon,1695162600,20/09/2023 05:00,24.8,76.6,Mist,96,61,6:00 am,6:10 pm,9:15 am,8:51 pm
Namibia,Windhoek,-22.57,17.08,Africa/Windhoek,1695162600,20/09/2023 00:30,19,66.2,Clear,12,0,6:45 am,6:47 pm,9:13 am,10:42 pm
Turkey,Yaren,39.55,27.62,Europe/Istanbul,1695162600,20/09/2023 01:30,19,66.2,Clear,73,0,6:54 am,7:12 pm,11:04 am,9:12 pm
Nepal,Kathmandu,27.72,85.32,Asia/Kathmandu,1695162600,20/09/2023 04:15,21,69.8,Partly cloudy,88,75,5:51 am,6:04 pm,9:25 am,8:26 pm
Netherlands,Amsterdam,52.37,4.89,Europe/Amsterdam,1695161700,20/09/2023 00:15,17,62.6,Light rain,88,75,7:21 am,7:47 pm,12:18 pm,9:01 pm
New Zealand,Wellington,-41.3,174.78,Pacific/Auckland,1695162600,20/09/2023 10:30,16,60.8,Partly cloudy,82,75,6:17 am,6:14 pm,7:57 am,10:24 pm
Nicaragua,Managua,12.15,-86.27,America/Managua,1695162600,19/09/2023 16:30,31,87.8,Partly cloudy,63,50,5:35 am,5:44 pm,9:09 am,8:54 pm
Niger,Niamey,13.52,2.12,Africa/Niamey,1695162600,19/09/2023 23:30,23,73.4,Patchy light rain with thunder,100,50,6:40 am,6:50 pm,10:04 am,9:48 pm
Nigeria,Abuja,9.18,7.18,Africa/Lagos,1695162600,19/09/2023 23:30,24,75.2,Partly cloudy,83,25,6:21 am,6:29 pm,9:37 am,9:34 pm
North Korea,Pyongyang,39.02,125.75,Asia/Pyongyang,1695162600,20/09/2023 07:30,18.3,64.9,Patchy rain possible,82,80,6:21 am,6:40 pm,10:12 am,8:32 pm
Macedonia,Skopje,42,21.43,Europe/Skopje,1695161700,20/09/2023 00:15,22,71.6,Clear,69,0,6:18 am,6:37 pm,10:35 am,8:30 pm
Norway,Oslo,59.92,10.75,Europe/Oslo,1695162600,20/09/2023 00:30,12,53.6,Partly cloudy,71,25,6:53 am,7:27 pm,12:33 pm,7:55 pm
Oman,Muscat,23.61,58.59,Asia/Muscat,1695162600,20/09/2023 02:30,31,87.8,Clear,71,0,5:53 am,6:06 pm,9:25 am,8:38 pm
Pakistan,Islamabad,33.7,73.17,Asia/Karachi,1695162600,20/09/2023 03:30,24.7,76.5,Patchy rain possible,74,83,5:53 am,6:09 pm,9:41 am,8:19 pm
Palau,Adkip,7.36,134.51,Pacific/Palau,1695162600,20/09/2023 07:30,26,78.8,Overcast,94,100,5:52 am,6:00 pm,8:48 am,8:51 pm
Bolivia,National,-11.18,-67.08,America/La_Paz,1695162600,19/09/2023 18:30,30.8,87.5,Patchy rain possible,46,84,6:20 am,6:24 pm,9:16 am,10:12 pm
Panama,Panama City,8.97,-79.53,America/Panama,1695162600,19/09/2023 17:30,25,77,Moderate or heavy rain with thunder,94,75,6:08 am,6:16 pm,9:36 am,9:32 pm
Papua New Guinea,Port Moresby,-9.46,147.19,Pacific/Port_Moresby,1695162600,20/09/2023 08:30,25,77,Moderate rain,94,75,6:03 am,6:07 pm,8:36 am,9:22 pm
Paraguay,Carreria,-21.55,-58.12,America/Asuncion,1695162600,19/09/2023 18:30,33.6,92.5,Clear,27,9,5:45 am,5:48 pm,8:23 am,9:54 pm
Peru,Lima,-12.05,-77.05,America/Lima,1695162600,19/09/2023 17:30,19.9,67.9,Sunny,78,21,6:00 am,6:04 pm,8:55 am,9:56 pm
Philippines,Manila,14.6,120.98,Asia/Manila,1695162600,20/09/2023 06:30,27,80.6,Partly cloudy,89,25,5:45 am,5:55 pm,8:53 am,8:36 pm
Poland,Warsaw,52.25,21,Europe/Warsaw,1695162600,20/09/2023 00:30,12,53.6,Clear,94,0,6:16 am,6:42 pm,11:10 am,7:57 pm
Portugal,Lisbon,38.72,-9.13,Europe/Lisbon,1695161700,19/09/2023 23:15,18,64.4,Partly cloudy,88,25,7:21 am,7:39 pm,11:36 am,9:44 pm
Qatar,Doha,25.29,51.53,Asia/Qatar,1695162600,20/09/2023 01:30,32,89.6,Clear,75,0,5:21 am,5:34 pm,8:57 am,8:04 pm
Romania,Bucharest,44.43,26.1,Europe/Bucharest,1695161700,20/09/2023 01:15,16,60.8,Clear,82,0,6:59 am,7:20 pm,11:23 am,9:04 pm
Russia,Moscow,55.75,37.62,Europe/Moscow,1695162600,20/09/2023 01:30,16,60.8,Clear,72,0,6:08 am,6:37 pm,11:15 am,7:33 pm
Rwanda,Kigali,-1.95,30.06,Africa/Kigali,1695162600,20/09/2023 00:30,19,66.2,Partly cloudy,88,75,5:51 am,5:57 pm,8:48 am,9:16 pm
Saint Kitts and Nevis,Basseterre,17.3,-62.72,America/St_Kitts,1695162600,19/09/2023 18:30,30,86,Partly cloudy,75,25,5:59 am,6:10 pm,9:39 am,9:08 pm
Saint Lucia,Castries,14,-61,America/St_Lucia,1695162600,19/09/2023 18:30,30,86,Partly cloudy,79,25,5:53 am,6:02 pm,9:27 am,9:07 pm
Saint Vincent and the Grenadines,Kingstown,13.13,-61.22,America/St_Vincent,1695162600,19/09/2023 18:30,29.2,84.6,Patchy rain possible,74,81,5:54 am,6:03 pm,9:26 am,9:09 pm
Samoa,Apia,-13.83,-171.73,Pacific/Apia,1695162600,20/09/2023 11:30,30,86,Partly cloudy,70,75,6:19 am,6:23 pm,8:42 am,9:38 pm
San Marino,San Marino,43.93,12.45,Europe/Rome,1695161700,20/09/2023 00:15,18,64.4,Clear,77,0,6:53 am,7:14 pm,11:19 am,9:01 pm
Belgium,'S-Gravenwezel,51.27,4.55,Europe/Brussels,1695161700,20/09/2023 00:15,18,64.4,Overcast,68,100,7:23 am,7:48 pm,12:15 pm,9:07 pm
Saudi Arabia,Riyadh,24.64,46.77,Asia/Riyadh,1695162600,20/09/2023 01:30,32,89.6,Clear,12,0,5:41 am,5:53 pm,9:16 am,8:25 pm
Senegal,Dakar,14.67,-17.44,Africa/Dakar,1695162600,19/09/2023 22:30,29,84.2,Partly cloudy,84,50,6:59 am,7:08 pm,10:27 am,10:06 pm
Serbia,Belgrade,44.8,20.47,Europe/Belgrade,1695161700,20/09/2023 00:15,19,66.2,Clear,78,0,6:21 am,6:42 pm,10:47 am,8:26 pm
Seychelles Islands,Victoria,-4.62,55.45,Indian/Mahe,1695162600,20/09/2023 02:30,27,80.6,Partly cloudy,84,75,6:09 am,6:15 pm,9:00 am,9:35 pm
Sierra Leone,Freetown,8.49,-13.23,Africa/Freetown,1695162600,19/09/2023 22:30,26,78.8,Partly cloudy,89,75,6:42 am,6:51 pm,10:01 am,9:59 pm
Singapore,Singapore,1.29,103.86,Asia/Singapore,1695162600,20/09/2023 06:30,27,80.6,Partly cloudy,89,75,6:55 am,7:02 pm,9:48 am,10:06 pm
Slovakia,Bratislava,48.15,17.12,Europe/Bratislava,1695162600,20/09/2023 00:30,18,64.4,Clear,73,0,6:33 am,6:57 pm,11:12 am,8:28 pm
Slovenia,Ljubljana,46.06,14.51,Europe/Ljubljana,1695162600,20/09/2023 00:30,14,57.2,Clear,94,0,6:44 am,7:06 pm,11:16 am,8:46 pm
Solomon Islands,Honiara,-9.43,159.95,Pacific/Guadalcanal,1695162600,20/09/2023 09:30,25,77,Partly cloudy,100,75,6:12 am,6:16 pm,8:43 am,9:29 pm
Somalia,Mogadishu,2.07,45.37,Africa/Mogadishu,1695162600,20/09/2023 01:30,25,77,Clear,88,22,5:49 am,5:56 pm,8:50 am,9:07 pm
South Africa,Pretoria,-25.75,28.19,Africa/Johannesburg,1695162600,20/09/2023 00:30,15,59,Clear,72,0,6:01 am,6:02 pm,8:22 am,10:02 pm
South Korea,Seoul,37.57,127,Asia/Seoul,1695162600,20/09/2023 07:30,22,71.6,Light rain,94,100,6:16 am,6:35 pm,10:04 am,8:31 pm
Sudan,Juba,12.15,24.45,Africa/Khartoum,1695162600,20/09/2023 00:30,24.9,76.8,Clear,70,4,6:11 am,6:20 pm,9:30 am,9:18 pm
Spain,Madrid,40.4,-3.68,Europe/Madrid,1695162600,20/09/2023 00:30,18,64.4,Partly cloudy,60,50,7:59 am,8:17 pm,12:16 pm,10:17 pm
Sri Lanka,Colombo,6.93,79.85,Asia/Colombo,1695162600,20/09/2023 04:00,24,75.2,Partly cloudy,100,50,6:01 am,6:08 pm,9:04 am,9:07 pm
Sudan,Khartoum,15.59,32.53,Africa/Khartoum,1695162600,20/09/2023 00:30,34.6,94.2,Clear,23,4,5:39 am,5:49 pm,9:01 am,8:39 pm
Suriname,Paramaribo,5.83,-55.17,America/Paramaribo,1695162600,19/09/2023 19:30,25.2,77.3,Patchy rain possible,92,89,6:30 am,6:38 pm,9:51 am,9:56 pm
Sweden,Stockholm,59.33,18.05,Europe/Stockholm,1695161700,20/09/2023 00:15,12,53.6,Light drizzle,88,50,6:24 am,6:58 pm,11:59 am,7:30 pm
Switzerland,Bern,46.92,7.47,Europe/Zurich,1695162600,20/09/2023 00:30,12,53.6,Clear,100,0,7:13 am,7:35 pm,11:48 am,9:12 pm
Syria,Damascus,33.5,36.3,Asia/Damascus,1695162600,20/09/2023 01:30,22,71.6,Clear,65,0,6:20 am,6:36 pm,10:14 am,8:50 pm
Tajikistan,Dushanbe,38.56,68.77,Asia/Dushanbe,1695162600,20/09/2023 03:30,19,66.2,Partly cloudy,52,75,6:09 am,6:27 pm,10:09 am,8:26 pm
Tanzania,Dodoma,-6.18,35.75,Africa/Dar_es_Salaam,1695162600,20/09/2023 01:30,20.2,68.4,Clear,60,7,6:28 am,6:33 pm,9:19 am,9:59 pm
Thailand,Bangkok,13.75,100.52,Asia/Bangkok,1695161700,20/09/2023 05:15,28,82.4,Partly cloudy,84,25,6:07 am,6:16 pm,9:17 am,9:02 pm
Timor-Leste,Dili,-8.56,125.57,Asia/Dili,1695162600,20/09/2023 07:30,25,77,Sunny,52,0,6:29 am,6:34 pm,9:06 am,9:50 pm
Bulgaria,Lom,43.81,23.24,Europe/Bucharest,1695162600,20/09/2023 01:30,17,62.6,Clear,70,17,7:10 am,7:31 pm,11:33 am,9:18 pm
Tonga,Nuku`Aloia,-21.13,-175.2,Pacific/Tongatapu,1695162600,20/09/2023 11:30,24,75.2,Partly cloudy,69,75,6:34 am,6:36 pm,8:47 am,10:03 pm
Trinidad and Tobago,Port Of Spain,10.65,-61.52,America/Port_of_Spain,1695162600,19/09/2023 18:30,32,89.6,Partly cloudy,63,25,5:56 am,6:04 pm,9:24 am,9:15 pm
Tunisia,Tunis,36.8,10.18,Africa/Tunis,1695161700,19/09/2023 23:15,26,78.8,Partly cloudy,94,25,6:04 am,6:21 pm,10:10 am,8:30 pm
Turkey,Ankara,39.93,32.86,Europe/Istanbul,1695161700,20/09/2023 01:15,13,55.4,Clear,41,0,6:33 am,6:51 pm,10:42 am,8:49 pm
Turkmenistan,Ashgabat,37.95,58.38,Asia/Ashgabat,1695162600,20/09/2023 03:30,21,69.8,Partly cloudy,53,75,6:51 am,7:09 pm,10:51 am,9:10 pm
Tuvalu,Funafuti,-8.52,179.22,Pacific/Funafuti,1695162600,20/09/2023 10:30,31,87.8,Overcast,84,75,5:55 am,6:00 pm,8:25 am,9:08 pm
Uganda,Kampala,0.32,32.57,Africa/Kampala,1695162600,20/09/2023 01:30,20,68,Partly cloudy,94,25,6:40 am,6:47 pm,9:41 am,10:02 pm
Ukraine,Kyiv,50.43,30.52,Europe/Kiev,1695162600,20/09/2023 01:30,20,68,Partly cloudy,43,60,6:39 am,7:04 pm,11:23 am,8:25 pm
United Arab Emirates,Abu Dhabi,24.47,54.37,Asia/Dubai,1695162600,20/09/2023 02:30,33,91.4,Clear,80,0,6:10 am,6:22 pm,9:44 am,8:54 pm
United Kingdom,London,51.52,-0.11,Europe/London,1695162600,19/09/2023 23:30,18,64.4,Overcast,77,100,6:41 am,7:07 pm,11:36 am,8:25 pm
United States of America,Washington Park,46.6,-120.49,America/Los_Angeles,1695162600,19/09/2023 15:30,22.2,72,Sunny,23,0,6:45 am,7:06 pm,11:45 am,8:54 pm
Uruguay,Montevideo,-34.86,-56.17,America/Montevideo,1695162600,19/09/2023 19:30,14,57.2,Partly cloudy,94,75,6:39 am,6:39 pm,8:51 am,11:14 pm
Uzbekistan,Tashkent,41.32,69.25,Asia/Tashkent,1695162600,20/09/2023 03:30,15,59,Light rain,82,100,6:07 am,6:26 pm,10:13 am,8:17 pm
Vanuatu,Port Vila,-17.73,168.32,Pacific/Efate,1695162600,20/09/2023 09:30,27,80.6,Partly cloudy,84,75,5:40 am,5:42 pm,7:59 am,9:06 pm
Venezuela,Caracas,10.5,-66.92,America/Caracas,1695162600,19/09/2023 18:30,21.4,70.4,Light rain,89,75,6:17 am,6:25 pm,9:46 am,9:37 pm
Vietnam,Hanoi,21.03,105.85,Asia/Bangkok,1695162600,20/09/2023 05:30,27,80.6,Partly cloudy,94,50,5:45 am,5:56 pm,9:05 am,8:28 pm
Yemen,Sanaa,15.35,44.21,Asia/Aden,1695162600,20/09/2023 01:30,19,66.2,Clear,24,18,5:52 am,6:02 pm,9:12 am,8:51 pm
Zambia,Lusaka,-15.42,28.28,Africa/Lusaka,1695162600,20/09/2023 00:30,21.9,71.4,Clear,34,0,5:59 am,6:03 pm,8:37 am,9:44 pm
Zimbabwe,Harare,-17.82,31.04,Africa/Harare,1695162600,20/09/2023 00:30,17.4,63.3,Clear,49,0,5:49 am,5:52 pm,8:22 am,9:37 pm
Afghanistan,Kabul,34.52,69.18,Asia/Kabul,1695248100,21/09/2023 02:45,13.9,57.1,Clear,25,0,5:40 am,5:54 pm,10:33 am,8:39 pm
Albania,Tirana,41.33,19.82,Europe/Tirane,1695248100,21/09/2023 00:15,21,69.8,Partly cloudy,83,75,6:25 am,6:42 pm,11:50 am,9:11 pm
Algeria,Algiers,36.76,3.05,Africa/Algiers,1695248100,20/09/2023 23:15,22,71.6,Partly cloudy,88,50,6:33 am,6:48 pm,11:46 am,9:35 pm
Andorra,Andorra La Vella,42.5,1.52,Europe/Andorra,1695248100,21/09/2023 00:15,6.4,43.5,Mist,95,54,7:39 am,7:56 pm,1:10 pm,10:21 pm
Angola,Luanda,-8.84,13.23,Africa/Luanda,1695248100,20/09/2023 23:15,23,73.4,Clear,83,0,5:58 am,6:03 pm,9:34 am,10:29 pm
Antigua and Barbuda,Saint John's,17.12,-61.85,America/Antigua,1695248100,20/09/2023 18:15,29,84.2,Partly cloudy,79,50,5:56 am,6:05 pm,10:31 am,9:51 pm
Argentina,Buenos Aires,-34.59,-58.67,America/Argentina/Buenos_Aires,1695248100,20/09/2023 19:15,16,60.8,Light drizzle,94,100,6:47 am,6:49 pm,9:37 am,No moonset
Armenia,Yerevan,40.18,44.51,Asia/Yerevan,1695248100,21/09/2023 02:15,15,59,Patchy light rain with thunder,67,25,6:47 am,7:03 pm,12:02 pm,9:34 pm
Australia,Canberra,-35.28,149.22,Australia/Sydney,1695248100,21/09/2023 08:15,12,53.6,Sunny,44,0,5:57 am,5:58 pm,8:22 am,11:01 pm
Austria,Vienna,48.2,16.37,Europe/Vienna,1695248100,21/09/2023 00:15,20,68,Clear,78,0,6:38 am,6:57 pm,12:30 pm,8:57 pm
Azerbaijan,Baku,40.4,49.88,Asia/Baku,1695248100,21/09/2023 02:15,20,68,Clear,73,0,6:25 am,6:42 pm,11:41 am,9:11 pm
Bahamas,Nassau,25.08,-77.35,America/Nassau,1695248100,20/09/2023 18:15,28,82.4,Partly cloudy,70,50,6:57 am,7:08 pm,11:52 am,10:37 pm
Bahrain,Manama,26.24,50.58,Asia/Bahrain,1695248100,21/09/2023 01:15,32,89.6,Clear,63,0,5:25 am,5:37 pm,10:01 am,8:46 pm
Bangladesh,Dhaka,23.72,90.41,Asia/Dhaka,1695248100,21/09/2023 04:15,25.4,77.7,Patchy light rain,95,51,5:46 am,5:57 pm,10:10 am,9:08 pm
Barbados,Bridgetown,13.1,-59.62,America/Barbados,1695248100,20/09/2023 18:15,29,84.2,Light rain,84,75,5:48 am,5:56 pm,10:14 am,9:50 pm
Belarus,Minsk,53.9,27.57,Europe/Minsk,1695248100,21/09/2023 01:15,9,48.2,Fog,100,25,6:51 am,7:15 pm,1:13 pm,8:40 pm
Belgium,Brussels,50.83,4.33,Europe/Brussels,1695248100,21/09/2023 00:15,19,66.2,Clear,68,0,7:25 am,7:46 pm,1:34 pm,9:33 pm
Belize,Belmopan,17.25,-88.77,America/Belize,1695248100,20/09/2023 16:15,31,87.8,Partly cloudy,75,50,5:44 am,5:53 pm,10:23 am,9:42 pm
Benin,Porto-Novo,6.48,2.62,Africa/Porto-Novo,1695248100,20/09/2023 23:15,27,80.6,Partly cloudy,84,25,6:39 am,6:47 pm,10:43 am,10:45 pm
Bhutan,Thimphu,27.48,89.6,Asia/Thimphu,1695248100,21/09/2023 04:15,11.4,52.5,Mist,97,78,5:49 am,6:01 pm,10:21 am,9:03 pm
Bolivia,Sucre,-19.04,-65.26,America/La_Paz,1695248100,20/09/2023 18:15,18.6,65.4,Sunny,50,9,6:12 am,6:16 pm,9:39 am,11:17 pm
Bosnia and Herzegovina,Sarajevo,43.85,18.38,Europe/Sarajevo,1695248100,21/09/2023 00:15,19,66.2,Clear,78,0,6:31 am,6:48 pm,12:04 pm,9:07 pm
Botswana,Gaborone,-24.65,25.91,Africa/Gaborone,1695248100,21/09/2023 00:15,17,62.6,Clear,52,0,6:08 am,6:11 pm,9:12 am,11:10 pm
Brazil,Bras,-2.08,-58.17,America/Manaus,1695248100,20/09/2023 18:15,32.6,90.7,Clear,35,11,5:43 am,5:49 pm,9:41 am,10:13 pm
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,Asia/Brunei,1695248100,21/09/2023 06:15,26,78.8,Patchy light rain with thunder,100,75,6:10 am,6:17 pm,9:55 am,10:03 pm
Bulgaria,Sofia,42.68,23.32,Europe/Sofia,1695248100,21/09/2023 01:15,16,60.8,Clear,88,0,7:12 am,7:29 pm,12:39 pm,9:52 pm
Burkina Faso,Ouagadougou,12.37,-1.52,Africa/Ouagadougou,1695248100,20/09/2023 22:15,26,78.8,Clear,89,0,5:55 am,6:04 pm,10:11 am,9:51 pm
Burundi,Bujumbura,-3.38,29.36,Africa/Bujumbura,1695248100,21/09/2023 00:15,18.8,65.9,Patchy rain possible,77,77,5:53 am,5:59 pm,9:36 am,10:12 pm
Madagascar,Ivory,-24.37,46.45,Indian/Antananarivo,1695248100,21/09/2023 01:15,23.8,74.8,Clear,57,23,5:47 am,5:50 pm,8:48 am,10:43 pm
Cape Verde,Praia,14.93,-23.51,Atlantic/Cape_Verde,1695248100,20/09/2023 21:15,27,80.6,Partly cloudy,89,75,6:23 am,6:32 pm,10:47 am,10:16 pm
Cambodia,Phnom Penh,11.55,104.92,Asia/Phnom_Penh,1695248100,21/09/2023 05:15,26,78.8,Partly cloudy,100,50,5:50 am,5:58 pm,9:48 am,9:32 pm
Cameroon,Bafoussam,5.47,10.42,Africa/Douala,1695248100,20/09/2023 23:15,17.3,63.2,Patchy rain possible,95,77,6:08 am,6:15 pm,10:09 am,10:14 pm
Canada,Ottawa,45.42,-75.7,America/Toronto,1695248100,20/09/2023 18:15,17,62.6,Partly cloudy,52,25,6:47 am,7:05 pm,12:45 pm,9:26 pm
Central African Republic,Bangui,4.37,18.58,Africa/Bangui,1695248100,20/09/2023 23:15,24,75.2,Patchy light rain with thunder,94,25,5:36 am,5:43 pm,9:34 am,9:43 pm
Chad,N'djamena,12.11,15.05,Africa/Douala,1695248100,20/09/2023 23:15,29,84.2,Clear,75,0,5:49 am,5:58 pm,10:02 am,9:43 pm
Chile,Santiago,-33.45,-70.67,America/Santiago,1695248100,20/09/2023 19:15,14,57.2,Partly cloudy,72,75,7:35 am,7:38 pm,10:28 am,12:11 am
China,Beijing,39.93,116.39,Asia/Shanghai,1695248100,21/09/2023 06:15,13,55.4,Sunny,94,0,5:59 am,6:16 pm,11:00 am,8:39 pm
Bulgaria,Bogot,43.32,24.7,Europe/Sofia,1695248100,21/09/2023 01:15,19.8,67.7,Clear,61,10,7:06 am,7:23 pm,12:35 pm,9:44 pm
Comoros,Moroni,-11.7,43.24,Indian/Comoro,1695249000,21/09/2023 01:30,24.4,76,Clear,72,11,5:58 am,6:03 pm,9:25 am,10:30 pm
Congo,Brazzaville,-4.26,15.28,Africa/Brazzaville,1695249000,20/09/2023 23:30,28,82.4,Clear,58,0,5:50 am,5:55 pm,9:33 am,10:12 pm
Costa Rica,San Juan,9.97,-84.08,America/Costa_Rica,1695249000,20/09/2023 16:30,20,68,Light rain,100,75,5:26 am,5:34 pm,9:50 am,9:38 pm
Croatia,Zagreb,45.8,16,Europe/Zagreb,1695249000,21/09/2023 00:30,17,62.6,Clear,94,0,6:40 am,6:58 pm,12:21 pm,9:09 pm
Cuba,Havana,23.13,-82.36,America/Havana,1695249000,20/09/2023 18:30,28,82.4,Partly cloudy,70,50,7:18 am,7:28 pm,12:08 pm,11:02 pm
Cyprus,Nicosia,35.17,33.37,Asia/Famagusta,1695248100,21/09/2023 01:15,23,73.4,Partly cloudy,78,25,6:32 am,6:47 pm,11:35 am,9:35 pm
Czech Republic,Prague,50.08,14.47,Europe/Prague,1695248100,21/09/2023 00:15,16,60.8,Clear,72,0,6:45 am,7:06 pm,12:47 pm,8:55 pm
Democratic Republic of Congo,Kinshasa,-4.3,15.3,Africa/Brazzaville,1695248100,20/09/2023 23:15,28,82.4,Clear,58,0,5:50 am,5:55 pm,9:33 am,10:12 pm
Denmark,Copenhagen,55.67,12.58,Europe/Copenhagen,1695248100,21/09/2023 00:15,19,66.2,Partly cloudy,78,25,6:50 am,7:15 pm,1:28 pm,8:28 pm
Djibouti,Djibouti,11.6,43.15,Africa/Djibouti,1695249000,21/09/2023 01:30,32.6,90.7,Clear,56,3,5:57 am,6:05 pm,10:04 am,9:48 pm
Dominica,Roseau,15.3,-61.4,America/Dominica,1695249000,20/09/2023 18:30,29,84.2,Partly cloudy,84,75,5:55 am,6:03 pm,10:25 am,9:53 pm
Dominican Republic,Santo Domingo,18.47,-69.9,America/Santo_Domingo,1695249000,20/09/2023 18:30,28.1,82.6,Overcast,91,75,6:28 am,6:37 pm,11:07 am,10:21 pm
Ecuador,Quito,-0.22,-78.5,America/Guayaquil,1695249000,20/09/2023 17:30,16.1,61,Patchy rain possible,52,88,6:04 am,6:11 pm,10:08 am,10:34 pm
Egypt,Cairo,30.05,31.25,Africa/Cairo,1695249000,21/09/2023 01:30,25,77,Clear,69,0,6:42 am,6:55 pm,11:31 am,9:57 pm
El Salvador,San Salvador,13.71,-89.2,America/El_Salvador,1695248100,20/09/2023 16:15,27,80.6,Partly cloudy,79,25,5:46 am,5:55 pm,10:18 am,9:51 pm
Equatorial Guinea,Malabo,3.75,8.78,Africa/Malabo,1695249000,20/09/2023 23:30,25,77,Partly cloudy,100,50,6:15 am,6:22 pm,10:13 am,10:24 pm
Eritrea,Asmara,15.33,38.93,Africa/Asmara,1695249000,21/09/2023 01:30,18.5,65.4,Clear,52,4,6:13 am,6:22 pm,10:28 am,9:58 pm
Estonia,Tallinn,59.43,24.73,Europe/Tallinn,1695248100,21/09/2023 01:15,16,60.8,Partly cloudy,94,75,7:00 am,7:28 pm,2:07 pm,8:07 pm
Swaziland,Mbabane,-26.32,31.13,Africa/Mbabane,1695249000,21/09/2023 00:30,13.3,55.9,Clear,87,10,5:48 am,5:51 pm,8:47 am,10:52 pm
Ethiopia,Addis Ababa,9.03,38.7,Africa/Addis_Ababa,1695249000,21/09/2023 01:30,15,59,Partly cloudy,82,50,6:14 am,6:22 pm,10:18 am,10:11 pm
Fiji Islands,Suva,-18.13,178.42,Pacific/Fiji,1695249000,21/09/2023 10:30,26,78.8,Partly cloudy,74,75,5:58 am,6:02 pm,8:56 am,10:21 pm
Finland,Helsinki,60.18,24.93,Europe/Helsinki,1695249000,21/09/2023 01:30,16,60.8,Partly cloudy,94,75,6:59 am,7:28 pm,2:14 pm,7:59 pm
France,Paris,48.87,2.33,Europe/Paris,1695248100,21/09/2023 00:15,20,68,Clear,73,0,7:34 am,7:54 pm,1:33 pm,9:51 pm
Gabon,Libreville,0.38,9.45,Africa/Libreville,1695248100,20/09/2023 23:15,27,80.6,Partly cloudy,89,50,6:12 am,6:19 pm,10:05 am,10:28 pm
